,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3A,MIN,PLUS_MINUS
263,202322,32,20.7,8.7,3.6,1.5,0.9,3.8,0.697,0.444,0.302,5.5,17.3,5.3,34.5,-4.8
264,1628405,22,4.6,0.5,2.3,0.2,0.1,0.7,0.6,0.534,0.0,1.8,3.3,0.1,7.1,-1.5
265,1629140,24,6.5,0.5,4.1,0.3,0.3,0.7,0.563,0.591,0.0,2.0,4.6,0.1,15.5,2.3
266,202720,41,3.8,0.3,2.4,0.3,0.1,0.6,0.742,0.584,0.091,0.8,2.8,0.3,9.8,-2.8
267,1628413,44,4.7,0.9,3.8,0.4,0.9,0.8,0.481,0.494,0.354,0.6,3.7,2.2,14.5,-0.7
268,201973,73,6.3,1.3,3.9,0.4,0.2,0.6,0.8,0.459,0.367,1.1,4.9,2.6,16.7,0.8
269,202685,49,15.6,1.4,8.6,0.4,1.1,1.8,0.795,0.559,0.292,3.8,11.0,1.0,22.3,1.4
270,1628371,75,9.6,1.1,5.5,0.8,1.3,1.0,0.815,0.429,0.323,1.8,8.1,3.5,26.6,0.1
271,203613,56,6.5,2.3,2.3,0.5,0.3,1.2,0.742,0.38,0.269,1.7,6.3,1.9,19.0,-2.6
272,1628395,68,3.3,1.1,2.7,0.3,0.8,0.6,0.61,0.516,0.0,0.6,2.8,0.0,11.6,-1.5
273,203903,81,16.8,2.4,3.3,0.7,0.2,1.7,0.844,0.448,0.324,2.4,14.6,5.5,27.3,-4.3
274,1628070,12,2.4,0.5,0.8,0.0,0.0,0.2,0.818,0.444,0.5,0.9,1.5,0.7,4.6,-1.7
275,203895,27,5.9,1.1,1.5,0.5,0.3,0.6,0.8,0.469,0.286,1.3,4.8,1.3,12.3,-0.8
276,1626296,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.2,-5.0
277,101181,49,2.3,2.3,1.2,0.3,0.1,0.7,0.818,0.375,0.246,0.2,2.4,1.2,12.9,-3.5
278,1628404,67,7.8,1.4,3.7,1.0,0.6,0.9,0.688,0.407,0.336,1.2,6.9,4.1,25.6,0.0
